ltable_id,rtable_id
1164,12796
1164,12797
1164,12798
1164,12799
1164,12800
1164,13208
1164,13373
1164,13412
1164,13427
1164,14330
1164,14403
1164,14443
1164,14444
1164,14644
1164,14680
1164,14682
1164,14683
1164,14684
1164,14686
1164,14687
1164,14690
1164,14691
1164,14692
1164,14694
1164,14695
1164,14697
1164,14698
1164,14699
1164,14701
1164,14702
1164,14703
1164,14704
1164,14705
1164,14706
1164,14949
1164,15530
1164,16162
1164,16163
1164,16313
1164,16316
1164,16317
1164,16318
1164,16320
1164,16333
1164,16597
1164,16598
1164,16608
1164,16797
1164,16909
1164,16927
1164,16962
1164,17182
1164,17184
1164,17186
1164,17203
1164,17207
1164,17381
1164,17505
1164,17561
1164,17687
1164,17836
1164,17837
1164,17846
1164,17886
1164,17892
1164,18147
1164,18151
1164,18152
1164,18153
1164,18165
1164,18200
1164,18269
1164,18443
1164,18444
1164,18465
1164,18507
1164,18601
1164,18665
1164,18711
1164,18712
1164,18751
1164,18753
1164,19009
1164,19010
1164,19011
1164,19012
1164,19014
1164,19237
1164,19283
1164,19285
1164,19567
1164,19755
1164,19772
1164,19779
1164,19780
1164,19830
1164,19831
1164,20029
1164,20067
1164,20121
1164,20122
1164,20123
1164,20124
1164,20125
1164,20428
1164,20429
1164,20542
1164,20657
1164,20715
1164,20717
1164,20811
1164,20995
1164,20996
1164,20997
1164,21313
1164,21322
1164,21410
1164,21443
1164,21444
1164,21566
1164,21567
1164,21693
1164,21694
1164,21794
1164,21870
1164,21933
1164,21935
1164,21936
1164,21955
1164,21995
1164,22069
1164,22070
1164,22071
1177,92
1177,119
1177,286
1177,304
1177,462
1177,531
1177,532
1177,593
1177,628
1177,768
1177,800
1177,801
1177,802
1177,803
1177,805
1177,806
1177,808
1177,809
1177,810
1177,813
1177,814
1177,815
1177,820
1177,1232
1177,1306
1177,1718
1177,2041
1177,2423
1177,2498
1177,2499
1177,2689
1177,2754
1177,2811
1177,2812
1177,2813
1177,2814
1177,2815
1177,2816
1177,2817
1177,2818
1177,2819
1177,2820
1177,2821
1177,2822
1177,2823
1177,2824
1177,2825
1177,2826
1177,2827
1177,2828
1177,2829
1177,2830
1177,2836
1177,3074
1177,3296
1177,3487
1177,3507
1177,3541
1177,3574
1177,3691
1177,4407
1177,4435
1177,4722
1177,4723
1177,4724
1177,4725
1177,4727
1177,4728
1177,4729
1177,4730
1177,4732
1177,4733
1177,4734
1177,4739
1177,5349
1177,5665
1177,5666
1177,5942
1177,6739
1177,6740
1177,6741
1177,6743
1177,6744
1177,6745
1177,6746
1177,6747
1177,6748
1177,6749
1177,6750
1177,6751
1177,6752
1177,6753
1177,6754
1177,6998
1177,7683
1177,7684
1177,7686
1177,8236
1177,8237
1177,8417
1177,8462
1177,8492
1177,8777
1177,8778
1177,8779
1177,8780
1177,8781
1177,8782
1177,8783
1177,8784
1177,8786
1177,8787
1177,8788
1177,8789
1177,8790
1177,8791
1177,9036
1177,9063
1177,9064
1177,9288
1177,9713
1177,9734
1177,10489
1177,10652
1177,10740
1177,10741
1177,10744
1177,10745
1177,10746
1177,10747
1177,10749
1177,10751
1177,10752
1177,10753
1177,10754
1177,10869
1177,11013
1177,11014
1177,11272
1177,11576
1177,12057
1177,12222
1177,12436
1177,12474
1177,12521
1177,12724
1177,12781
1177,12782
1177,12783
1177,12785
1177,12786
1177,12787
1177,12789
1177,12790
1177,12793
1177,12794
1177,12795
1177,12796
1177,12797
1177,12798
1177,12799
1177,12800
1177,13373
1177,13427
1177,14330
1177,14403
1177,14443
1177,14444
1177,14644
1177,14680
1177,14681
1177,14682
1177,14684
1177,14686
1177,14687
1177,14688
1177,14690
1177,14691
1177,14692
1177,14694
1177,14695
1177,14697
1177,14698
1177,14699
1177,14701
1177,14702
1177,14703
1177,14704
1177,14705
1177,14706
1177,14707
1177,14949
1177,15530
1177,16141
1177,16162
1177,16163
1177,16313
1177,16316
1177,16317
1177,16318
1177,16320
1177,16333
1177,16597
1177,16598
1177,16608
1177,16797
1177,16909
1177,16910
1177,16927
1177,16962
1177,17182
1177,17184
1177,17186
1177,17203
1177,17207
1177,17381
1177,17505
1177,17506
1177,17561
1177,17836
1177,17837
1177,17846
1177,17886
1177,17892
1177,18147
1177,18151
1177,18152
1177,18153
1177,18165
1177,18200
1177,18269
1177,18443
1177,18444
1177,18465
1177,18507
1177,18601
1177,18665
1177,18711
1177,18751
1177,18753
1177,19009
1177,19010
1177,19011
1177,19012
1177,19013
1177,19014
1177,19237
1177,19283
1177,19285
1177,19367
1177,19567
1177,19581
1177,19755
1177,19772
1177,19779
1177,19780
1177,19830
1177,19831
1177,20029
1177,20067
1177,20121
1177,20123
1177,20124
1177,20125
1177,20428
1177,20429
1177,20542
1177,20657
1177,20714
1177,20715
1177,20811
1177,20995
1177,20996
1177,20997
1177,21098
1177,21159
1177,21313
1177,21322
1177,21443
1177,21566
1177,21567
1177,21693
1177,21694
1177,21794
1177,21811
1177,21870
1177,21933
1177,21936
1177,21955
1177,22069
1177,22071
1178,462
1178,531
1178,800
1178,806
1178,810
1178,815
1178,1306
1178,2423
1178,2498
1178,2499
1178,2689
1178,2836
1178,3487
1178,3574
1178,4723
1178,4732
1178,4739
1178,6748
1178,6749
1178,6998
1178,8778
1178,8779
1178,8780
1178,8781
1178,9063
1178,10746
1178,10747
1178,10869
1178,11014
1178,11576
1178,12521
1178,12789
1178,12800
1178,13373
1178,14443
1178,14706
1178,18153
1178,18753
1178,19014
1178,19755
1178,19780
1178,20029
1178,20067
1178,20657
1178,20811
1178,20997
1178,21313
1178,21410
1178,21870
1178,21955
1213,119
1213,286
1213,304
1213,462
1213,531
1213,532
1213,593
1213,768
1213,800
1213,801
1213,802
1213,803
1213,805
1213,806
1213,808
1213,809
1213,810
1213,813
1213,814
1213,815
1213,820
1213,975
1213,1232
1213,1306
1213,1718
1213,2041
1213,2423
1213,2498
1213,2499
1213,2689
1213,2754
1213,2811
1213,2813
1213,2814
1213,2815
1213,2816
1213,2817
1213,2818
1213,2819
1213,2820
1213,2821
1213,2822
1213,2823
1213,2824
1213,2825
1213,2826
1213,2827
1213,2828
1213,2829
1213,2830
1213,2836
1213,3074
1213,3296
1213,3487
1213,3507
1213,3574
1213,3691
1213,4407
1213,4435
1213,4722
1213,4723
1213,4724
1213,4725
1213,4728
1213,4729
1213,4730
1213,4732
1213,4733
1213,4734
1213,4739
1213,5349
1213,5665
1213,5666
1213,5942
1213,6739
1213,6740
1213,6741
1213,6743
1213,6744
1213,6747
1213,6748
1213,6749
1213,6750
1213,6751
1213,6752
1213,6753
1213,6754
1213,6998
1213,7683
1213,7684
1213,7686
1213,8236
1213,8416
1213,8417
1213,8462
1213,8778
1213,8779
1213,8780
1213,8781
1213,8782
1213,8783
1213,8784
1213,8785
1213,8786
1213,8787
1213,8788
1213,8789
1213,8790
1213,8791
1213,9036
1213,9063
1213,9064
1213,9288
1213,9487
1213,9713
1213,9734
1213,10489
1213,10652
1213,10740
1213,10741
1213,10742
1213,10744
1213,10745
1213,10746
1213,10747
1213,10749
1213,10750
1213,10751
1213,10752
1213,10753
1213,10754
1213,10869
1213,11013
1213,11014
1213,11272
1213,11576
1213,12222
1213,12436
1213,12474
1213,12521
1213,12724
1213,12781
1213,12783
1213,12785
1213,12786
1213,12787
1213,12789
1213,12790
1213,12793
1213,12794
1213,12796
1213,12797
1213,12798
1213,12799
1213,12800
1213,13373
1213,13412
1213,13427
1213,14330
1213,14443
1213,14444
1213,14644
1213,14680
1213,14681
1213,14682
1213,14683
1213,14684
1213,14687
1213,14688
1213,14690
1213,14691
1213,14692
1213,14695
1213,14697
1213,14698
1213,14699
1213,14701
1213,14702
1213,14703
1213,14704
1213,14705
1213,14706
1213,14707
1213,14949
1213,15530
1213,16162
1213,16163
1213,16316
1213,16317
1213,16318
1213,16320
1213,16333
1213,16597
1213,16598
1213,16608
1213,16797
1213,16909
1213,16910
1213,16962
1213,17182
1213,17184
1213,17186
1213,17203
1213,17381
1213,17505
1213,17506
1213,17561
1213,17836
1213,17837
1213,17846
1213,17886
1213,17892
1213,18147
1213,18151
1213,18152
1213,18153
1213,18165
1213,18200
1213,18269
1213,18443
1213,18444
1213,18465
1213,18507
1213,18601
1213,18665
1213,18712
1213,18753
1213,19010
1213,19011
1213,19012
1213,19014
1213,19237
1213,19283
1213,19285
1213,19567
1213,19755
1213,19772
1213,19779
1213,19780
1213,19830
1213,19831
1213,20029
1213,20067
1213,20121
1213,20123
1213,20124
1213,20125
1213,20428
1213,20429
1213,20542
1213,20657
1213,20811
1213,20995
1213,20996
1213,20997
1213,21098
1213,21313
1213,21322
1213,21410
1213,21443
1213,21566
1213,21567
1213,21693
1213,21694
1213,21794
1213,21811
1213,21870
1213,21933
1213,21935
1213,21936
1213,21955
1213,21995
1213,22070
1213,22071
1257,462
1257,531
1257,800
1257,810
1257,815
1257,1306
1257,2423
1257,2498
1257,2499
1257,2689
1257,2815
1257,2836
1257,3487
1257,3574
1257,4732
1257,4739
1257,6748
1257,6998
1257,8416
1257,8778
1257,8779
1257,8780
1257,8781
1257,9063
1257,10746
1257,10747
1257,10869
1257,11014
1257,11576
1257,12521
1257,12789
1257,12800
1257,13373
1257,14443
1257,14683
1257,14706
1257,15530
1257,16797
1257,16909
1257,17381
1257,18269
1257,18753
1257,19014
1257,19755
1257,19780
1257,20029
1257,20067
1257,20657
1257,20717
1257,20811
1257,20997
1257,21313
1257,21410
1257,21870
1257,21955
1258,119
1258,462
1258,531
1258,593
1258,800
1258,802
1258,803
1258,810
1258,813
1258,814
1258,815
1258,1232
1258,2041
1258,2423
1258,2498
1258,2499
1258,2754
1258,2813
1258,2814
1258,2815
1258,2816
1258,2817
1258,2820
1258,2824
1258,2830
1258,2836
1258,3074
1258,3487
1258,3574
1258,4407
1258,4722
1258,4723
1258,4724
1258,4725
1258,4732
1258,5349
1258,6741
1258,6749
1258,6751
1258,8236
1258,8416
1258,8417
1258,8778
1258,8779
1258,8780
1258,8781
1258,8782
1258,8783
1258,8784
1258,8785
1258,9036
1258,9063
1258,9064
1258,9487
1258,10740
1258,10741
1258,10742
1258,10747
1258,11576
1258,12436
1258,12783
1258,12789
1258,12793
1258,12794
1258,12797
1258,12798
1258,12800
1258,13373
1258,14330
1258,14683
1258,14684
1258,14692
1258,14695
1258,14697
1258,14699
1258,14702
1258,14705
1258,14706
1258,15530
1258,16162
1258,16797
1258,16909
1258,17381
1258,18269
1258,18665
1258,18712
1258,18753
1258,19009
1258,19014
1258,19237
1258,19567
1258,19755
1258,19779
1258,19780
1258,19830
1258,20029
1258,20067
1258,20122
1258,20428
1258,20657
1258,20717
1258,20718
1258,20811
1258,20995
1258,20996
1258,20997
1258,21313
1258,21410
1258,21444
1258,21955
1296,462
1296,531
1296,800
1296,810
1296,813
1296,815
1296,1306
1296,1718
1296,2041
1296,2423
1296,2498
1296,2499
1296,2689
1296,2815
1296,2822
1296,2836
1296,3487
1296,3574
1296,4732
1296,4739
1296,5349
1296,5665
1296,6748
1296,6749
1296,6998
1296,7683
1296,7684
1296,8416
1296,8778
1296,8779
1296,8780
1296,8781
1296,8784
1296,9036
1296,9063
1296,9064
1296,9487
1296,10741
1296,10746
1296,10747
1296,10869
1296,11013
1296,11014
1296,11576
1296,12436
1296,12521
1296,12789
1296,12800
1296,13373
1296,14443
1296,14683
1296,14697
1296,14706
1296,14949
1296,15530
1296,16598
1296,16909
1296,17182
1296,17381
1296,18269
1296,18665
1296,18753
1296,19014
1296,19755
1296,19779
1296,19780
1296,20029
1296,20067
1296,20122
1296,20542
1296,20657
1296,20717
1296,20718
1296,20811
1296,20997
1296,21313
1296,21410
1296,21444
1296,21870
1296,21933
1296,21955
1390,462
1390,531
1390,800
1390,801
1390,803
1390,810
1390,815
1390,1306
1390,2423
1390,2498
1390,2499
1390,2689
1390,2815
1390,2816
1390,2817
1390,2818
1390,2819
1390,2836
1390,3296
1390,3487
1390,4723
1390,4724
1390,4725
1390,4728
1390,4732
1390,4734
1390,4739
1390,5349
1390,6741
1390,6743
1390,6748
1390,6749
1390,6998
1390,8778
1390,8779
1390,8780
1390,8781
1390,8784
1390,8790
1390,9036
1390,9063
1390,9064
1390,9487
1390,9734
1390,10741
1390,10747
1390,10869
1390,11014
1390,11272
1390,12521
1390,12783
1390,12789
1390,12794
1390,12800
1390,14683
1390,14697
1390,14706
1390,16163
1390,16316
1390,16318
1390,16320
1390,16597
1390,16598
1390,16608
1390,16797
1390,16909
1390,16962
1390,17186
1390,17203
1390,17381
1390,17505
1390,17886
1390,17892
1390,18152
1390,18200
1390,18443
1390,18753
1390,19011
1390,19014
1390,19567
1390,19755
1390,19779
1390,19780
1390,20029
1390,20067
1390,20121
1390,20657
1390,20717
1390,20811
1390,20996
1390,20997
1390,21313
1390,21566
1390,21870
1390,21955
1425,92
1425,304
1425,462
1425,531
1425,800
1425,801
1425,802
1425,803
1425,806
1425,810
1425,813
1425,815
1425,1306
1425,2041
1425,2423
1425,2498
1425,2499
1425,2813
1425,2814
1425,2815
1425,2816
1425,2817
1425,2818
1425,2819
1425,2820
1425,2823
1425,2824
1425,2836
1425,3296
1425,3487
1425,3574
1425,4435
1425,4722
1425,4723
1425,4724
1425,4725
1425,4732
1425,4734
1425,6741
1425,6743
1425,6750
1425,6751
1425,8416
1425,8778
1425,8779
1425,8780
1425,8781
1425,8782
1425,8784
1425,8785
1425,9487
1425,9734
1425,10741
1425,10747
1425,10749
1425,11272
1425,11576
1425,12436
1425,12521
1425,12783
1425,12794
1425,12800
1425,14444
1425,14680
1425,14683
1425,14688
1425,14697
1425,14702
1425,14706
1425,14707
1425,16163
1425,16316
1425,16318
1425,16333
1425,16597
1425,16598
1425,16608
1425,16797
1425,16962
1425,17203
1425,17505
1425,17561
1425,17836
1425,17846
1425,17886
1425,17892
1425,18152
1425,18165
1425,18200
1425,18443
1425,18465
1425,18507
1425,18665
1425,18712
1425,18753
1425,19009
1425,19014
1425,19237
1425,19567
1425,19755
1425,20029
1425,20121
1425,20122
1425,20124
1425,20717
1425,20718
1425,20811
1425,20995
1425,20996
1425,20997
1425,21313
1425,21322
1425,21410
1425,21444
1425,21566
1425,21567
1425,21811
1425,21870
1532,462
1532,532
1532,593
1532,802
1532,803
1532,810
1532,813
1532,815
1532,820
1532,1232
1532,2041
1532,2423
1532,2498
1532,2499
1532,2813
1532,2814
1532,2815
1532,2816
1532,2817
1532,2826
1532,2836
1532,3074
1532,3487
1532,3507
1532,3574
1532,4407
1532,4722
1532,4723
1532,4724
1532,4725
1532,4732
1532,5349
1532,5942
1532,6739
1532,6741
1532,6744
1532,6751
1532,7683
1532,8236
1532,8416
1532,8417
1532,8462
1532,8777
1532,8782
1532,8783
1532,8784
1532,8785
1532,8791
1532,9063
1532,9064
1532,9487
1532,10740
1532,10741
1532,10742
1532,10753
1532,11576
1532,12436
1532,12474
1532,12724
1532,12782
1532,12783
1532,12792
1532,12794
1532,12800
1532,13373
1532,13412
1532,14330
1532,14683
1532,14684
1532,14697
1532,14702
1532,14706
1532,15402
1532,15530
1532,16162
1532,16909
1532,17381
1532,18147
1532,18152
1532,18269
1532,18444
1532,18665
1532,18712
1532,18753
1532,19012
1532,19014
1532,19237
1532,19567
1532,19755
1532,19772
1532,19779
1532,19780
1532,19830
1532,19831
1532,20029
1532,20067
1532,20122
1532,20125
1532,20428
1532,20657
1532,20717
1532,20718
1532,20811
1532,20995
1532,20996
1532,20997
1532,21313
1532,21410
1532,21444
1532,21794
1532,21955
1532,22070
1571,92
1571,119
1571,201
1571,304
1571,462
1571,531
1571,532
1571,593
1571,802
1571,803
1571,810
1571,813
1571,814
1571,815
1571,975
1571,1232
1571,2041
1571,2423
1571,2498
1571,2499
1571,2812
1571,2813
1571,2814
1571,2815
1571,2816
1571,2817
1571,2820
1571,2823
1571,2824
1571,2827
1571,2836
1571,3074
1571,3487
1571,3507
1571,3574
1571,4407
1571,4435
1571,4722
1571,4723
1571,4724
1571,4725
1571,4732
1571,4734
1571,5349
1571,5942
1571,6739
1571,6741
1571,6750
1571,6751
1571,8236
1571,8237
1571,8416
1571,8417
1571,8462
1571,8777
1571,8782
1571,8783
1571,8784
1571,8785
1571,8790
1571,9036
1571,9064
1571,9487
1571,9713
1571,10740
1571,10741
1571,10742
1571,10749
1571,10753
1571,11576
1571,12057
1571,12436
1571,12474
1571,12521
1571,12724
1571,12782
1571,12783
1571,12792
1571,12793
1571,12794
1571,12796
1571,12798
1571,12799
1571,12800
1571,13208
1571,13412
1571,14330
1571,14403
1571,14444
1571,14683
1571,14684
1571,14688
1571,14692
1571,14697
1571,14699
1571,14702
1571,14703
1571,14705
1571,14706
1571,15530
1571,16141
1571,16313
1571,16333
1571,16797
1571,16909
1571,16927
1571,16962
1571,17207
1571,17381
1571,17561
1571,17687
1571,17836
1571,17846
1571,17886
1571,18147
1571,18665
1571,18711
1571,18712
1571,18751
1571,18753
1571,19009
1571,19012
1571,19014
1571,19237
1571,19285
1571,19567
1571,19755
1571,19772
1571,19779
1571,19780
1571,19830
1571,19831
1571,20029
1571,20067
1571,20121
1571,20122
1571,20124
1571,20428
1571,20657
1571,20717
1571,20718
1571,20811
1571,20995
1571,20996
1571,20997
1571,21098
1571,21159
1571,21313
1571,21322
1571,21410
1571,21443
1571,21444
1571,21567
1571,21794
1571,21935
1571,21955
1571,21995
1571,22069
1571,22070
1604,92
1604,119
1604,286
1604,304
1604,462
1604,531
1604,532
1604,593
1604,628
1604,768
1604,800
1604,801
1604,802
1604,803
1604,805
1604,806
1604,808
1604,809
1604,810
1604,813
1604,814
1604,815
1604,820
1604,1232
1604,1306
1604,1718
1604,2041
1604,2423
1604,2498
1604,2689
1604,2754
1604,2811
1604,2812
1604,2813
1604,2814
1604,2815
1604,2816
1604,2817
1604,2818
1604,2819
1604,2820
1604,2821
1604,2822
1604,2823
1604,2824
1604,2825
1604,2826
1604,2827
1604,2828
1604,2829
1604,2830
1604,2836
1604,3074
1604,3296
1604,3487
1604,3507
1604,3541
1604,3574
1604,3691
1604,4407
1604,4435
1604,4722
1604,4723
1604,4724
1604,4725
1604,4727
1604,4728
1604,4729
1604,4730
1604,4732
1604,4733
1604,4734
1604,4739
1604,5349
1604,5665
1604,5666
1604,5942
1604,6739
1604,6740
1604,6741
1604,6743
1604,6744
1604,6745
1604,6746
1604,6747
1604,6748
1604,6749
1604,6751
1604,6752
1604,6753
1604,6754
1604,6998
1604,7683
1604,7684
1604,7686
1604,8236
1604,8237
1604,8417
1604,8462
1604,8492
1604,8777
1604,8778
1604,8779
1604,8780
1604,8781
1604,8782
1604,8783
1604,8784
1604,8785
1604,8786
1604,8787
1604,8788
1604,8789
1604,8790
1604,8791
1604,9036
1604,9063
1604,9064
1604,9288
1604,9713
1604,9734
1604,10489
1604,10652
1604,10740
1604,10741
1604,10742
1604,10744
1604,10745
1604,10746
1604,10747
1604,10749
1604,10751
1604,10752
1604,10753
1604,10754
1604,10869
1604,11013
1604,11014
1604,11272
1604,11576
1604,12057
1604,12222
1604,12474
1604,12521
1604,12724
1604,12781
1604,12782
1604,12783
1604,12785
1604,12786
1604,12787
1604,12789
1604,12790
1604,12793
1604,12794
1604,12795
1604,12796
1604,12797
1604,12798
1604,12799
1604,12800
1604,13373
1604,13412
1604,13427
1604,14330
1604,14403
1604,14443
1604,14444
1604,14644
1604,14680
1604,14681
1604,14682
1604,14683
1604,14684
1604,14686
1604,14687
1604,14688
1604,14690
1604,14691
1604,14692
1604,14694
1604,14695
1604,14697
1604,14698
1604,14699
1604,14701
1604,14702
1604,14703
1604,14704
1604,14705
1604,14706
1604,14707
1604,14949
1604,15530
1604,16141
1604,16162
1604,16163
1604,16313
1604,16316
1604,16317
1604,16318
1604,16320
1604,16333
1604,16597
1604,16598
1604,16608
1604,16797
1604,16909
1604,16910
1604,16927
1604,16962
1604,17182
1604,17184
1604,17186
1604,17203
1604,17207
1604,17381
1604,17505
1604,17506
1604,17561
1604,17687
1604,17836
1604,17837
1604,17846
1604,17886
1604,17892
1604,18147
1604,18151
1604,18152
1604,18153
1604,18165
1604,18200
1604,18269
1604,18443
1604,18444
1604,18465
1604,18507
1604,18601
1604,18665
1604,18751
1604,18753
1604,19009
1604,19010
1604,19011
1604,19012
1604,19013
1604,19014
1604,19237
1604,19283
1604,19285
1604,19367
1604,19567
1604,19581
1604,19755
1604,19772
1604,19779
1604,19780
1604,19830
1604,19831
1604,20029
1604,20067
1604,20121
1604,20123
1604,20124
1604,20125
1604,20428
1604,20429
1604,20542
1604,20657
1604,20714
1604,20715
1604,20811
1604,20995
1604,20996
1604,20997
1604,21098
1604,21313
1604,21322
1604,21443
1604,21566
1604,21567
1604,21693
1604,21694
1604,21794
1604,21811
1604,21870
1604,21933
1604,21935
1604,21936
1604,21955
1604,22069
1604,22070
1604,22071
1605,462
1605,531
1605,800
1605,810
1605,813
1605,815
1605,1306
1605,2041
1605,2423
1605,2498
1605,2499
1605,2689
1605,2815
1605,2822
1605,2836
1605,3487
1605,3574
1605,4724
1605,4732
1605,4739
1605,6438
1605,6748
1605,6749
1605,6998
1605,8416
1605,8778
1605,8779
1605,8780
1605,8781
1605,9063
1605,9487
1605,10745
1605,10746
1605,10747
1605,10869
1605,11013
1605,11014
1605,11576
1605,12521
1605,12789
1605,12800
1605,14443
1605,14697
1605,14706
1605,15530
1605,18269
1605,18601
1605,18665
1605,18753
1605,19014
1605,19755
1605,19780
1605,20029
1605,20067
1605,20657
1605,20811
1605,20997
1605,21313
1605,21410
1605,21870
1605,21955
1733,92
1733,119
1733,286
1733,304
1733,462
1733,531
1733,532
1733,593
1733,628
1733,768
1733,800
1733,801
1733,802
1733,803
1733,805
1733,806
1733,808
1733,809
1733,810
1733,813
1733,814
1733,815
1733,820
1733,1232
1733,1306
1733,1718
1733,2041
1733,2423
1733,2498
1733,2499
1733,2689
1733,2754
1733,2811
1733,2812
1733,2813
1733,2814
1733,2815
1733,2816
1733,2817
1733,2818
1733,2819
1733,2820
1733,2821
1733,2822
1733,2823
1733,2824
1733,2825
1733,2826
1733,2827
1733,2828
1733,2829
1733,2830
1733,2836
1733,3074
1733,3296
1733,3487
1733,3507
1733,3541
1733,3574
1733,3691
1733,4407
1733,4435
1733,4722
1733,4723
1733,4724
1733,4725
1733,4727
1733,4728
1733,4729
1733,4730
1733,4732
1733,4733
1733,4734
1733,4739
1733,5349
1733,5665
1733,5666
1733,5942
1733,6739
1733,6740
1733,6741
1733,6743
1733,6744
1733,6745
1733,6746
1733,6747
1733,6748
1733,6749
1733,6751
1733,6752
1733,6753
1733,6754
1733,6998
1733,7683
1733,7684
1733,7686
1733,7917
1733,8236
1733,8417
1733,8426
1733,8462
1733,8492
1733,8778
1733,8779
1733,8780
1733,8781
1733,8782
1733,8783
1733,8784
1733,8785
1733,8786
1733,8787
1733,8788
1733,8789
1733,8790
1733,8791
1733,9036
1733,9063
1733,9064
1733,9160
1733,9288
1733,9713
1733,9734
1733,10489
1733,10652
1733,10740
1733,10741
1733,10744
1733,10745
1733,10746
1733,10747
1733,10749
1733,10751
1733,10753
1733,10754
1733,10869
1733,11013
1733,11014
1733,11272
1733,11576
1733,12057
1733,12222
1733,12436
1733,12474
1733,12478
1733,12521
1733,12724
1733,12781
1733,12782
1733,12783
1733,12785
1733,12786
1733,12787
1733,12789
1733,12790
1733,12793
1733,12794
1733,12795
1733,12796
1733,12797
1733,12798
1733,12799
1733,12800
1733,13373
1733,13427
1733,14330
1733,14403
1733,14443
1733,14444
1733,14644
1733,14680
1733,14681
1733,14682
1733,14684
1733,14686
1733,14687
1733,14688
1733,14690
1733,14691
1733,14692
1733,14694
1733,14695
1733,14697
1733,14698
1733,14699
1733,14701
1733,14702
1733,14703
1733,14704
1733,14705
1733,14706
1733,14707
1733,14949
1733,15530
1733,16141
1733,16162
1733,16163
1733,16316
1733,16317
1733,16318
1733,16320
1733,16333
1733,16490
1733,16597
1733,16598
1733,16608
1733,16797
1733,16909
1733,16910
1733,16927
1733,16962
1733,17182
1733,17184
1733,17186
1733,17203
1733,17207
1733,17381
1733,17505
1733,17506
1733,17561
1733,17836
1733,17837
1733,17846
1733,17886
1733,17892
1733,18147
1733,18151
1733,18152
1733,18153
1733,18165
1733,18200
1733,18269
1733,18443
1733,18444
1733,18465
1733,18507
1733,18601
1733,18665
1733,18711
1733,18751
1733,18753
1733,19009
1733,19010
1733,19011
1733,19012
1733,19014
1733,19237
1733,19283
1733,19285
1733,19367
1733,19567
1733,19581
1733,19755
1733,19772
1733,19779
1733,19780
1733,19830
1733,19831
1733,20029
1733,20067
1733,20121
1733,20123
1733,20124
1733,20125
1733,20428
1733,20429
1733,20542
1733,20657
1733,20714
1733,20715
1733,20716
1733,20811
1733,20995
1733,20996
1733,20997
1733,21098
1733,21313
1733,21443
1733,21566
1733,21567
1733,21693
1733,21694
1733,21736
1733,21794
1733,21811
1733,21870
1733,21933
1733,21936
1733,21955
1733,22070
1733,22071
1809,92
1809,462
1809,531
1809,800
1809,805
1809,810
1809,815
1809,1306
1809,2423
1809,2498
1809,2499
1809,2689
1809,2811
1809,2818
1809,2822
1809,2824
1809,2825
1809,2836
1809,3487
1809,3574
1809,4730
1809,4732
1809,4739
1809,6743
1809,6747
1809,6748
1809,6749
1809,6750
1809,6753
1809,6998
1809,8416
1809,8778
1809,8779
1809,8780
1809,8781
1809,8787
1809,8788
1809,8790
1809,9734
1809,10745
1809,10746
1809,10747
1809,10749
1809,10750
1809,10751
1809,10869
1809,11014
1809,11576
1809,12521
1809,12789
1809,12794
1809,12800
1809,14443
1809,14682
1809,14683
1809,14698
1809,14702
1809,14706
1809,15530
1809,16162
1809,16797
1809,16962
1809,17886
1809,18269
1809,18665
1809,18753
1809,19011
1809,19014
1809,19755
1809,20029
1809,20121
1809,20717
1809,20811
1809,20996
1809,20997
1809,21313
1809,21322
1809,21410
1809,21444
1809,21566
1809,21870
1831,92
1831,462
1831,531
1831,800
1831,802
1831,810
1831,813
1831,814
1831,815
1831,2041
1831,2423
1831,2498
1831,2499
1831,2813
1831,2814
1831,2817
1831,2818
1831,2820
1831,2824
1831,2836
1831,3487
1831,3574
1831,4722
1831,4732
1831,6750
1831,6751
1831,8778
1831,8779
1831,8780
1831,8781
1831,8782
1831,8783
1831,8784
1831,8785
1831,8789
1831,8790
1831,9487
1831,9734
1831,10741
1831,10749
1831,10751
1831,11576
1831,12436
1831,12521
1831,12794
1831,12798
1831,12800
1831,14444
1831,14683
1831,14684
1831,14688
1831,14697
1831,14702
1831,14703
1831,14705
1831,14706
1831,15530
1831,16163
1831,16608
1831,16797
1831,16962
1831,17203
1831,17836
1831,17886
1831,17892
1831,18165
1831,18200
1831,18443
1831,18465
1831,18507
1831,18665
1831,18753
1831,19014
1831,19755
1831,20029
1831,20121
1831,20122
1831,20124
1831,20428
1831,20657
1831,20717
1831,20718
1831,20811
1831,20995
1831,20996
1831,20997
1831,21313
1831,21322
1831,21410
1831,21566
1831,21567
1839,92
1839,462
1839,531
1839,800
1839,810
1839,813
1839,815
1839,2423
1839,2498
1839,2499
1839,2689
1839,2811
1839,2818
1839,2822
1839,2823
1839,2824
1839,2836
1839,3487
1839,3574
1839,4732
1839,4739
1839,6438
1839,6747
1839,6748
1839,6749
1839,6998
1839,8416
1839,8778
1839,8779
1839,8780
1839,8781
1839,8784
1839,8787
1839,8788
1839,8790
1839,9064
1839,9487
1839,9734
1839,10745
1839,10746
1839,10747
1839,10749
1839,10751
1839,10869
1839,11014
1839,11576
1839,12521
1839,12781
1839,12789
1839,12794
1839,12800
1839,14443
1839,14682
1839,14683
1839,14697
1839,14698
1839,14702
1839,14706
1839,15530
1839,16162
1839,16318
1839,16797
1839,16962
1839,17203
1839,17505
1839,17886
1839,17892
1839,18151
